exchange,symbol,portfolio
eurex,EXD,DIVDELTA_DE
eurex,EXD-MID,DIVDELTA_DE
eurex,EXD-MID2,DIVDELTA_DE
eurex,EXD-MID3,DIVDELTA_DE
eurex,EXD-MID4,DIVDELTA_DE
eurex,EXD-MID5,DIVDELTA_DE
eurex,SXPESG,DIVDELTA_DE
eurex,SXEBANKS,DIVDELTA_DE
eurex,EBD,DIVDELTA_DE
eurex,SXPBANKS,DIVDELTA_DE
eurex,SXEEDV,DIVDELTA_DE
eurex,SXPXXP,DIVDELTA_DE
eurex,ESX,DIVDELTA_DE
eurex,EXD,FAKE_DIVDELTA_DE
eurex,EXD-MID,FAKE_DIVDELTA_DE
eurex,EXD-MID2,FAKE_DIVDELTA_DE
eurex,EXD-MID3,FAKE_DIVDELTA_DE
eurex,EXD-MID4,FAKE_DIVDELTA_DE
eurex,EXD-MID5,FAKE_DIVDELTA_DE
eurex,ESTR-MID2,EURORATES_DE
eurex,ESTR-MID,EURORATES_DE
eurex,ESTR,EURORATES_DE
eurex,EURIBOR,EURORATES_DE
eurex,EURIBOR-MID3,EURORATES_DE
eurex,EURIBOR-MID,EURORATES_DE
eurex,EURIBOR-MID2,EURORATES_DE
eurex,EURIBOR-MID3,MOCK_EURORATES_DE
eurex,EURIBOR,MOCK_EURORATES_DE
eurex,EURIBOR-MID2,MOCK_EURORATES_DE
eurex,EURIBOR,SE_PROP_DE
eurex,ESTR-MID3,SE_PROP_DE
eurex,EURIBOR-MID3,SE_PROP_DE
eurex,ESTR,SE_PROP_DE
eurex,ESTR-MID2,SE_PROP_DE
eurex,ESTR-MID,SE_PROP_DE
eurex,EURIBOR-MID,SE_PROP_DE
eurex,EURIBOR-MID2,SE_PROP_DE
eurex,BUXL,EURORATES_DE
eurex,SHAZ,EURORATES_DE
eurex,BUND,EURORATES_DE
eurex,BOBL,EURORATES_DE
eurex,ESTR,EURORATES_DE_VT
eurex,ESTR-MID2,EURORATES_DE_VT
eurex,EURIBOR-MID,EURORATES_DE_VT
eurex,EURIBOR-MID3,EURORATES_DE_VT
eurex,EURIBOR-MID2,EURORATES_DE_VT
eurex,EURIBOR,EURORATES_DE_VT
eurex,ESTR-MID,EURORATES_DE_VT
eurex,BTP2,FIPROP
eurex,BUXL,FIPROP
eurex,BUXL,FIPROP_MDA
eurex,SHAZ,FIPROP_MDA
eurex,BTP,FIPROP_MDA
eurex,OAT,FIPROP_MDA
eurex,BTP2,FIPROP_MDA
eurex,BOBL,FIPROP_MDA
eurex,BUND,FIPROP_MDA
eurex,BUXL,MOCK_EURORATES_DE
eurex,OAT,FIXEDINCOME_FAKEFIXED
eurex,BTP,FIXEDINCOME_FAKEFIXED
eurex,BUND,JNR_FIPROP_DE
eurex,BOBL,ROLLS_DE
eurex,BUND,ROLLS_DE
eurex,BUXL,ROLLS_DE
eurex,SHAZ,FIPROP
eurex,BUND,FIPROP
eurex,BOBL,FIPROP
eurex,BTP,FIPROP
eurex,OAT,FIPROP
eurex,SHAZ,FIPROP_VT
eurex,BTP,FIPROP_VT
eurex,BOBL,FIPROP_VT
eurex,BUND,FIPROP_VT
eurex,OAT,FIPROP_VT
eurex,OAT,FIXEDINCOME_DE
eurex,BUXL,FIXEDINCOME_DE
eurex,BUND,FIXEDINCOME_DE
eurex,SHAZ,FIXEDINCOME_DE
eurex,BOBL,FIXEDINCOME_DE
eurex,BOBL,FIXEDINCOME_SANDBOX_VT
eurex,BUND,FIXEDINCOME_SANDBOX_VT
eurex,OAT,FIXEDINCOME_SANDBOX_VT
eurex,BTP,FIXEDINCOME_SANDBOX_VT
eurex,BUXL,FIXEDINCOME_SANDBOX_VT
eurex,SHAZ,FIXEDINCOME_SANDBOX_VT
eurex,BUND,FIXEDM_DE
eurex,BOBL,FIXEDVT_DE
eurex,BUND,FIXEDVT_DE
eurex,SHAZ,FIXEDVT_DE
eurex,BUXL,FIXEDVT_DE
eurex,BUND,JNR_FIXEDINCOME_DE
eurex,SHAZ,MOCK_EURORATES_DE
eurex,BUND,MOCK_EURORATES_DE
eurex,BOBL,MOCK_EURORATES_DE
eurex,OAT,ROLLS_DE
eurex,BTP2,FIXEDINCOME_DE
eurex,BTP,FIXEDINCOME_DE
eurex,BTP,ROLLS_DE
eurex,BTP2,ROLLS_DE
eurex,ESX,FIXEDINCOME_ESX
eurex,SHAZ,ROLLS_DE
eurex,SHAZ,FIXEDINCOME_FAKEFIXED
eurex,BUXL,FIXEDINCOME_FAKEFIXED
eurex,BUND,FIXEDINCOME_FAKEFIXED
eurex,BOBL,FIXEDINCOME_FAKEFIXED
eurex,OAT,FIXEDVT_DE
eurex,BTP,FIXEDVT_DE
eurex,DAXM,RED_TEST
eurex,DAX,RED_TEST
eurex,SMI,RED_TEST
eurex,BUND,RED
eurex,DAX,RED
eurex,SXETECH,RED
eurex,SXPTECH,RED
eurex,BOBL,RED
eurex,ESX,RED
eurex,SHAZ,RED
eurex,ESX,RED_TEST
eurex,8TRA_GY,RED
eurex,NOK,RED
eurex,SXEUTIL,RED
eurex,ABBS,RED
eurex,ENR,RED
eurex,WACK,RED
eurex,LDO_IM,RED
eurex,PSM,RED
eurex,ADVV_GY,RED
eurex,VSX,RED
eurex,DWS_GY,RED
eurex,COPMA_DE,RED
eurex,MORG_DE,RED
eurex,VAR1,RED
eurex,HOT,RED
eurex,SXEOIL,RED
eurex,DHER,RED
eurex,CEO,RED
eurex,BOSS,RED
eurex,ABBN,RED
eurex,GXI,RED
eurex,BEI,RED
eurex,AH,RED
eurex,PHIL,RED
eurex,ARCAD,RED
eurex,ING,RED
eurex,TKA-X,RED
eurex,ARCM,RED
eurex,SAF,RED
eurex,CARRE,RED
eurex,SU,RED
eurex,SHA,RED
eurex,VIVENDI,RED
eurex,ABEA_GY,RED
eurex,SMI,RED
eurex,SGO,RED
eurex,DTE,RED
eurex,TUI,RED
eurex,TFD,RED
eurex,TKA,RED
eurex,AUR,RED
eurex,EOA,RED
eurex,HEIG,RED
eurex,ELK,RED
eurex,UL,RED
eurex,APC_GY,RED
eurex,SXPCONS,RED
eurex,NFC_GY,RED
eurex,DAXM,RED
eurex,HLE,RED
eurex,SOW4,RED
eurex,TL0_GY,RED
eurex,HLAG_GY,RED
eurex,AIRP,RED
eurex,ABIB,RED
eurex,SHEALTH,RED
eurex,KOSPI,RED
eurex,1COV_DE,RED
eurex,TLX,RED
eurex,FTE,RED
eurex,EI,RED
eurex,IFX,RED
eurex,FIEG_DE,RED
eurex,MSF_GY,RED
eurex,NORD,RED
eurex,HHUL,RED
eurex,SIXG_DE,RED
eurex,FB2A_GY,RED
eurex,AIX,RED
eurex,FRES,RED
eurex,GBF,RED
eurex,KRNG_DE,RED
eurex,NORD-R,RED
eurex,TAGI,RED
eurex,G1A,RED
eurex,AMZ_GY,RED
eurex,DEQ,RED
eurex,EAD,RED
eurex,EVK,RED
eurex,ADV_GY,RED
eurex,BC8G_DE,RED
eurex,MEO,RED
eurex,SAE_GY,RED
eurex,SAX_GY,RED
eurex,SY1,RED
eurex,DWN,RED
eurex,VTSC,RED
eurex,DTG_GY,RED
eurex,DPW,RED
eurex,LHA,RED
eurex,ZAL,RED
eurex,TMV,RED
eurex,RWE,RED
eurex,BMW,RED
eurex,MUV2,RED
eurex,FPORT,RED
eurex,SZG,RED
eurex,DBK,RED
eurex,SAP,RED
eurex,LEGIM,RED
eurex,SXEBANKS,RED
eurex,HNR1,RED
eurex,PUM,RED
eurex,LXS,RED
eurex,HDD,RED
eurex,GSZ,RED
eurex,LOREAL,RED
eurex,DAN,RED
eurex,RHM,RED
eurex,DRW3,RED
eurex,BTAG,RED
eurex,GLJ,RED
eurex,KCO,RED
eurex,DEZG_DE,RED
eurex,FRN,RED
eurex,KGX,RED
eurex,S92_GY,RED
eurex,POR3,RED
eurex,FME,RED
eurex,EVT,RED
eurex,LPK_GY,RED
eurex,DUE,RED
eurex,JUNG_P_DE,RED
eurex,VINCI,RED
eurex,UN,RED
eurex,ELF,RED
eurex,ADYEN,RED
eurex,SZU,RED
eurex,BAS,RED
eurex,SDF,RED
eurex,SIE,RED
eurex,CON,RED
eurex,VOW3,RED
eurex,CBK,RED
eurex,ALV,RED
eurex,BAY,RED
eurex,ASML,RED
eurex,DB1,RED
eurex,DCX,RED
eurex,MERC,RED
eurex,RDS,RED
eurex,TKMS_GY,RED
eurex,ADJ,RED
eurex,EIE3,RED
eurex,AXAF,RED
eurex,VNA,RED
eurex,HFG,RED
eurex,HEN3,RED
eurex,SOC-GEN,RED
eurex,LVMH,RED
eurex,AAR,RED
eurex,LEO,RED
eurex,BNP,RED
eurex,MTX,RED
eurex,WDI,RED
eurex,SAN-SYN,RED
eurex,JEN_GY,RED
eurex,ADS,RED
eurex,WDI,RED_TEST
eurex,DTE,RED_TEST
eurex,TUI,VTSTOCKS_DE
eurex,SHA,VTSTOCKS_DE
eurex,HAG,VTSTOCKS_DE
eurex,DTG_GY,VTSTOCKS_DE
eurex,AMS,VTSTOCKS_DE
eurex,FTSETF,VTSTOCKS_DE
eurex,TCFP,VTSTOCKS_DE
eurex,RHM,VTSTOCKS_DE
eurex,AIX,VTSTOCKS_DE
eurex,TEF,VTSTOCKS_DE
eurex,AT1,VTSTOCKS_DE
eurex,ESX,VTSTOCKS_DE
eurex,IBE,VTSTOCKS_DE
eurex,ITX,VTSTOCKS_DE
eurex,DPW,VTSTOCKS_DE
eurex,FRES,VTSTOCKS_DE
eurex,SAP,VTSTOCKS_DE
eurex,ABIB,VTSTOCKS_DE
eurex,DCX-X,VTSTOCKS_DE
eurex,DTE,VTSTOCKS_DE
eurex,ENR,VTSTOCKS_DE
eurex,VOW3,VTSTOCKS_DE
eurex,EVT,VTSTOCKS_DE
eurex,EOAX,VTSTOCKS_DE
eurex,SDF,VTSTOCKS_DE
eurex,MTX,VTSTOCKS_DE
eurex,EOA,VTSTOCKS_DE
eurex,LXS,VTSTOCKS_DE
eurex,VNA,VTSTOCKS_DE
eurex,SAN_SM,VTSTOCKS_DE
eurex,RWE,VTSTOCKS_DE
eurex,DTG,VTSTOCKS_DE
eurex,BAY,VTSTOCKS_DE
eurex,BAS,VTSTOCKS_DE
eurex,P911,VTSTOCKS_DE
eurex,BBVA,VTSTOCKS_DE
eurex,DB1,VTSTOCKS_DE
eurex,SZG,VTSTOCKS_DE
eurex,DCX,VTSTOCKS_DE
eurex,DBK,VTSTOCKS_DE
eurex,CBK,VTSTOCKS_DE
eurex,ZAL,VTSTOCKS_DE
eurex,ADS,VTSTOCKS_DE
eurex,TAGI,VTSTOCKS_DE
eurex,EVK,VTSTOCKS_DE
eurex,CON,VTSTOCKS_DE
eurex,MUV2,VTSTOCKS_DE
eurex,IFX,VTSTOCKS_DE
eurex,POR3,VTSTOCKS_DE
eurex,LHA,VTSTOCKS_DE
eurex,SIE,VTSTOCKS_DE
eurex,MORG_DE,VTSTOCKS_DE
eurex,VIVENDIX,VTSTOCKS_DE
eurex,1COV_DE,VTSTOCKS_DE
eurex,BMW,VTSTOCKS_DE
eurex,ALV,VTSTOCKS_DE
eurex,PSM,VTSTOCKS_DE
eurex,F,VTSTOCKS_DE
eurex,AH,VTSTOCKS_DE
eurex,AXAF,VTSTOCKS_DE
eurex,SGO,VTSTOCKS_DE
eurex,AC,VTSTOCKS_DE
eurex,VIE,VTSTOCKS_DE
eurex,STLA_IM,VTSTOCKS_DE
eurex,RMS,VTSTOCKS_DE
eurex,FTE,VTSTOCKS_DE
eurex,VINCI,VTSTOCKS_DE
eurex,CARRE,VTSTOCKS_DE
eurex,ALO,VTSTOCKS_DE
eurex,EAD,VTSTOCKS_DE
eurex,ELF,VTSTOCKS_DE
eurex,EI,VTSTOCKS_DE
eurex,PHIL,VTSTOCKS_DE
eurex,GSZ,VTSTOCKS_DE
eurex,SAN-SYN,VTSTOCKS_DE
eurex,SU,VTSTOCKS_DE
eurex,NOK,VTSTOCKS_DE
eurex,BNP,VTSTOCKS_DE
eurex,SAX,VTSTOCKS_DE
eurex,AIRP,VTSTOCKS_DE
eurex,PRX_NA,VTSTOCKS_DE
eurex,UN,VTSTOCKS_DE
eurex,ADYEN,VTSTOCKS_DE
eurex,PERN,VTSTOCKS_DE
eurex,STLA,VTSTOCKS_DE
eurex,LVMH,VTSTOCKS_DE
eurex,ARCM,VTSTOCKS_DE
eurex,LOREAL,VTSTOCKS_DE
eurex,CRAG,VTSTOCKS_DE
eurex,DAST,VTSTOCKS_DE
eurex,SAF,VTSTOCKS_DE
eurex,UL,VTSTOCKS_DE
eurex,PIN-PRIN,VTSTOCKS_DE
eurex,STM,VTSTOCKS_DE
eurex,ING,VTSTOCKS_DE
eurex,ASML,VTSTOCKS_DE
eurex,RDS,VTSTOCKS_DE
eurex,VIVENDI,VTSTOCKS_DE
eurex,UMG,VTSTOCKS_DE
eurex,DAN,VTSTOCKS_DE
eurex,SOC-GEN,VTSTOCKS_DE
eurex,SXECONS,STOCKS_DE
eurex,SXPCONS,STOCKS_DE
eurex,SXPBASIC,STOCKS_DE
eurex,SXPPERS,STOCKS_DE
eurex,SXEBANKS,STOCKS_DE
eurex,SXEBASIC,STOCKS_DE
eurex,SXEAUTO,STOCKS_DE
eurex,SXPTELCO,STOCKS_DE
eurex,SXPREAL,STOCKS_DE
eurex,SXEENRGY,STOCKS_DE
eurex,SXPENRGY,STOCKS_DE
eurex,SXPXXP,STOCKS_DE
eurex,SXETELCO,STOCKS_DE
eurex,SXETOBAC,STOCKS_DE
eurex,SXPMEDIA,STOCKS_DE
eurex,SXPOIL,STOCKS_DE
eurex,SXEPERS,STOCKS_DE
eurex,SXPINSUR,STOCKS_DE
eurex,SXETECH,STOCKS_DE
eurex,SXEFOOD,STOCKS_DE
eurex,SXERETL,STOCKS_DE
eurex,SXEREAL,STOCKS_DE
eurex,SXEINSUR,STOCKS_DE
eurex,SXEMEDIA,STOCKS_DE
eurex,SXECHEM,STOCKS_DE
eurex,SXEUTIL,STOCKS_DE
eurex,SXPCHEM,STOCKS_DE
eurex,SXPTRVL,STOCKS_DE
eurex,SXPFINS,STOCKS_DE
eurex,SXPINDU,STOCKS_DE
eurex,SXEHLTH,STOCKS_DE
eurex,SXPRETL,STOCKS_DE
eurex,SXPAUTO,STOCKS_DE
eurex,SXEOIL,STOCKS_DE
eurex,SXPHLTH,STOCKS_DE
eurex,SXEFINS,STOCKS_DE
eurex,SXEINDU,STOCKS_DE
eurex,SXPUTIL,STOCKS_DE
eurex,SXETRVL,STOCKS_DE
eurex,SXPTECH,STOCKS_DE
eurex,SXPFOOD,STOCKS_DE
eurex,SXPBANKS,STOCKS_DE
euronext,AEX,BLUE
euronext,AIRP,BLUE
euronext,AGS,BLUE
euronext,ASML,TEST_BLUE
euronext,ADYEN,TEST_BLUE
euronext,ING,TEST_BLUE
euronext,CSG_NA,BLUE
euronext,AXAF,BLUE
euronext,AC,BLUE
euronext,ASRNL,BLUE
euronext,ALFEN,BLUE
euronext,AMG,BLUE
euronext,AALB,BLUE
euronext,ALO,BLUE
euronext,ARG,BLUE
euronext,AF,BLUE
euronext,APAM,BLUE
euronext,AGN,BLUE
euronext,ABIB,BLUE
euronext,ABN,BLUE
euronext,ADYEN,BLUE
euronext,AH,BLUE
euronext,AKZ,BLUE
euronext,ARCM,BLUE
euronext,ASM,BLUE
euronext,ASM-M,BLUE
euronext,ASML-M,BLUE
euronext,ASML,BLUE
euronext,AZM,BLUE
euronext,A2A,BLUE
euronext,FCT_IM,BLUE
euronext,IF_IM,BLUE
euronext,SES_IM,BLUE
euronext,BZU_IM,BLUE
euronext,AMP_IM,BLUE
euronext,STLA,STOCKS_FR
euronext,SAF,STOCKS_FR
euronext,SOC-GEN,STOCKS_FR
euronext,AC,STOCKS_FR
euronext,LOREAL,STOCKS_FR
euronext,VINCI,STOCKS_FR
euronext,UMG,STOCKS_FR
euronext,FRVIA,STOCKS_FR
euronext,FTE,STOCKS_FR
euronext,PRX_NA,STOCKS_FR
euronext,BNP,STOCKS_FR
euronext,ING,STOCKS_FR
euronext,LDO_IM,STOCKS_FR
euronext,GSZ,STOCKS_FR
euronext,FCT_IM,STOCKS_FR
euronext,VIVENDI,STOCKS_FR
euronext,WLN_FP,STOCKS_FR
euronext,UMI,STOCKS_FR
euronext,DAST,STOCKS_FR
euronext,ARCM,STOCKS_FR
euronext,SAX,STOCKS_FR
euronext,INW,STOCKS_FR
euronext,BAMI,STOCKS_FR
euronext,FCB,STOCKS_FR
euronext,G,STOCKS_FR
euronext,BIT,STOCKS_FR
euronext,ENI,STOCKS_FR
euronext,AZM,STOCKS_FR
euronext,MB,STOCKS_FR
euronext,UC,STOCKS_FR
euronext,VIE-R,STOCKS_FR
euronext,RNO,STOCKS_FR
euronext,EN,STOCKS_FR
euronext,FR,STOCKS_FR
euronext,STLA_IM,STOCKS_FR
euronext,RMS,STOCKS_FR
euronext,PHIL,STOCKS_FR
euronext,PERN,STOCKS_FR
euronext,NEXI,STOCKS_FR
euronext,AXAF,STOCKS_FR
euronext,PST,STOCKS_FR
euronext,RACE_IM,STOCKS_FR
euronext,MONC_IM,STOCKS_FR
euronext,PRY,STOCKS_FR
euronext,ENEL,STOCKS_FR
euronext,HEI,STOCKS_FR
euronext,EDF,STOCKS_FR
euronext,SW,STOCKS_FR
euronext,SU,STOCKS_FR
euronext,DAN,STOCKS_FR
euronext,LVMH,STOCKS_FR
euronext,VK,STOCKS_FR
euronext,UBI,STOCKS_FR
euronext,SGO,STOCKS_FR
euronext,ELF,STOCKS_FR
euronext,ABIB,STOCKS_FR
euronext,VIE-X,STOCKS_FR
euronext,CRAG,STOCKS_FR
euronext,STM,STOCKS_FR
euronext,RDS,STOCKS_FR
euronext,PIN-PRIN,STOCKS_FR
euronext,LG,STOCKS_FR
euronext,AIRP,STOCKS_FR
euronext,ADYEN,STOCKS_FR
euronext,AF,STOCKS_FR
euronext,ALO,STOCKS_FR
euronext,CARRE,STOCKS_FR
euronext,CAPP,STOCKS_FR
euronext,TCFP,STOCKS_FR
euronext,UL,STOCKS_FR
euronext,PLX,STOCKS_FR
euronext,ML,STOCKS_FR
euronext,EDF-X,STOCKS_FR
euronext,NOK,STOCKS_FR
euronext,EZBANK,STOCKS_FR
euronext,EAD,STOCKS_FR
euronext,VIE,STOCKS_FR
euronext,EI,STOCKS_FR
euronext,AIRP-X,STOCKS_FR
euronext,SAN-SYN,STOCKS_FR
euronext,DIA_IM,STOCKS_FR
euronext,AMP_IM,STOCKS_FR
euronext,BC_IM,STOCKS_FR
euronext,BGN_IM,STOCKS_FR
euronext,BMED_IM,STOCKS_FR
euronext,BPE_IM,STOCKS_FR
euronext,BZU_IM,STOCKS_FR
euronext,CPR_IM,STOCKS_FR
euronext,ERG_IM,STOCKS_FR
euronext,IF_IM,STOCKS_FR
euronext,IP_IM,STOCKS_FR
euronext,PIRC_IM,STOCKS_FR
euronext,REY_IM,STOCKS_FR
euronext,SES_IM,STOCKS_FR
euronext,SPM_IM,STOCKS_FR
euronext,SRG_IM,STOCKS_FR
euronext,TEN_IM,STOCKS_FR
euronext,TIT_IM,STOCKS_FR
euronext,TRN_IM,STOCKS_FR
euronext,UNI_IM,STOCKS_FR
euronext,D_AEX,TEST_BLUE
euronext,RDS,TEST_BLUE
euronext,UN-X,TEST_BLUE
euronext,UN,TEST_BLUE
euronext,AALB,TEST_BLUE
euronext,AEX,TEST_BLUE
euronext,PHIL,TEST_BLUE
euronext,STM,BLUE
euronext,RDS,BLUE
euronext,SAF,BLUE
euronext,SBMO,BLUE
euronext,SEVI,BLUE
euronext,RNO,BLUE
euronext,SYENS,BLUE
euronext,SOLB,BLUE
euronext,REN,BLUE
euronext,SOC-GEN,BLUE
euronext,RACE_IM,BLUE
euronext,REC_IM,BLUE
euronext,STLA_IM,BLUE
euronext,SRG_IM,BLUE
euronext,SPM_IM,BLUE
euronext,RSTD,BLUE
euronext,GJF,BLUE
euronext,DNB,BLUE
euronext,HEIJ,BLUE
euronext,CAPP,BLUE
euronext,DSM,BLUE
euronext,DAST,BLUE
euronext,FTE,BLUE
euronext,CRAG,BLUE
euronext,CAC,BLUE
euronext,DSFIR,BLUE
euronext,DAN,BLUE
euronext,GSZ,BLUE
euronext,FTE-X,BLUE
euronext,EXO,BLUE
euronext,FTSE,BLUE
euronext,CSMNC,BLUE
euronext,FUZ,BLUE
euronext,EDF,BLUE
euronext,EAD,BLUE
euronext,CARRE,BLUE
euronext,GLPG_BR,BLUE
euronext,EI,BLUE
euronext,ELF,BLUE
euronext,CDI,BLUE
euronext,FUR,BLUE
euronext,HEI,BLUE
euronext,HER_IM,BLUE
euronext,FCB,BLUE
euronext,ERG_IM,BLUE
euronext,ENEL,BLUE
euronext,ENI,BLUE
euronext,CPR_IM,BLUE
euronext,DIA_IM,BLUE
euronext,G,BLUE
euronext,BFIT,BLUE
euronext,BINCK_AS,BLUE
euronext,BNP,BLUE
euronext,BRUN_AS,BLUE
euronext,BAMNB,BLUE
euronext,BESI-M,BLUE
euronext,BESI,BLUE
euronext,BPSO,BLUE
euronext,BGN_IM,BLUE
euronext,BAMI,BLUE
euronext,BIT,BLUE
euronext,BMPS,BLUE
euronext,BMED_IM,BLUE
euronext,BC_IM,BLUE
euronext,BPE_IM,BLUE
euronext,ORDI,BLUE
euronext,KBC,BLUE
euronext,ML,BLUE
euronext,ORK,BLUE
euronext,IMCD_AS,BLUE
euronext,NYR,BLUE
